Step,E_pot,E_kin,Temp,AddedToTrainingSet
349,-126.7646,1.1363,219.8,False
350,-126.7646,1.1621,224.8,False
351,-126.7648,1.1648,225.3,False
352,-126.7649,1.1723,226.7,False
353,-126.7651,1.1541,223.2,False
354,-126.7652,1.1740,227.1,False
355,-126.7653,1.1810,228.4,False
356,-126.7656,1.1737,227.0,False
357,-126.7658,1.1794,228.1,False
358,-126.7661,1.1471,221.9,False
359,-126.7667,1.1370,219.9,False
360,-126.7678,1.1436,221.2,False
361,-126.7690,1.1675,225.8,False
362,-126.7700,1.1800,228.2,False
363,-126.7711,1.1630,224.9,False
364,-126.7716,1.1444,221.3,False
365,-126.7714,1.1442,221.3,False
366,-126.7708,1.1461,221.7,False
367,-126.7700,1.1621,224.8,False
368,-126.7690,1.1577,223.9,False
369,-126.7675,1.1683,226.0,False
370,-126.7657,1.1697,226.2,False
371,-126.7638,1.1528,223.0,False
372,-126.7625,1.1645,225.2,False
373,-126.7611,1.1502,222.5,False
374,-126.7601,1.2035,232.8,False
375,-126.7592,1.1989,231.9,False
376,-126.7576,1.2101,234.0,False
377,-126.7558,1.1686,226.0,False
378,-126.7536,1.2036,232.8,False
379,-126.7515,1.2206,236.1,False
380,-126.7494,1.2097,234.0,False
381,-126.7474,1.1871,229.6,False
382,-126.7449,1.2114,234.3,False
383,-126.7420,1.2156,235.1,False
384,-126.7392,1.2509,241.9,False
385,-126.7364,1.2359,239.0,False
386,-126.7335,1.2391,239.7,False
387,-126.7309,1.2288,237.7,False
388,-126.7290,1.1819,228.6,False
389,-126.7276,1.2044,232.9,False
390,-126.7262,1.1723,226.7,False
391,-126.7244,1.1769,227.6,False
392,-126.7224,1.1881,229.8,False
393,-126.7203,1.1938,230.9,False
394,-126.7184,1.2097,234.0,False
395,-126.7165,1.1971,231.5,False
396,-126.7149,1.1967,231.4,False
397,-126.7133,1.1783,227.9,False
398,-126.7121,1.1922,230.6,False
399,-126.7111,1.1439,221.2,False
400,-126.7107,1.1626,224.9,False
401,-126.7108,1.1618,224.7,False
402,-126.7106,1.1595,224.3,False
403,-126.7104,1.1351,219.5,False
404,-126.7101,1.1732,226.9,False
405,-126.7101,1.1463,221.7,False
406,-126.7106,1.1783,227.9,False
407,-126.7112,1.1756,227.4,False
408,-126.7118,1.1623,224.8,False
409,-126.7124,1.1486,222.2,False
410,-126.7134,1.1559,223.6,False
411,-126.7147,1.1632,225.0,False
412,-126.7158,1.1389,220.3,False
413,-126.7176,1.1177,216.2,False
414,-126.7194,1.1708,226.4,False
415,-126.7208,1.1470,221.8,False
416,-126.7224,1.1641,225.1,False
417,-126.7242,1.1524,222.9,False
418,-126.7259,1.1399,220.5,False
419,-126.7273,1.1622,224.8,False
420,-126.7284,1.1722,226.7,False
421,-126.7298,1.2004,232.2,False
422,-126.7316,1.2163,235.2,False
423,-126.7333,1.2385,239.5,False
424,-126.7354,1.2259,237.1,False
425,-126.7371,1.2237,236.7,False
426,-126.7385,1.1769,227.6,False
427,-126.7398,1.1921,230.6,False
428,-126.7412,1.2072,233.5,False
429,-126.7429,1.2057,233.2,False
430,-126.7448,1.2131,234.6,False
431,-126.7465,1.1705,226.4,False
432,-126.7478,1.1690,226.1,False
433,-126.7494,1.1353,219.6,False
434,-126.7512,1.1302,218.6,False
435,-126.7529,1.1014,213.0,False
436,-126.7544,1.1084,214.4,False
437,-126.7552,1.1223,217.1,False
438,-126.7553,1.1280,218.2,False
439,-126.7553,1.0968,212.1,False
440,-126.7554,1.0986,212.5,False
441,-126.7551,1.1340,219.3,False
442,-126.7549,1.1266,217.9,False
443,-126.7546,1.1381,220.1,False
444,-126.7544,1.1722,226.7,False
445,-126.7544,1.1966,231.4,False
446,-126.7542,1.2082,233.7,False
447,-126.7538,1.1641,225.1,False
448,-126.7536,1.1602,224.4,False
449,-126.7536,1.1793,228.1,False
450,-126.7532,1.1854,229.3,False
451,-126.7526,1.1754,227.3,False
452,-126.7522,1.1789,228.0,False
453,-126.7525,1.1797,228.2,False
454,-126.7531,1.1771,227.7,False
455,-126.7540,1.1752,227.3,False
456,-126.7547,1.1841,229.0,False
457,-126.7553,1.1662,225.6,False
458,-126.7557,1.1907,230.3,False
459,-126.7558,1.2217,236.3,False
460,-126.7555,1.2284,237.6,False
461,-126.7553,1.1887,229.9,False
462,-126.7554,1.2105,234.1,False
463,-126.7556,1.1669,225.7,False
464,-126.7556,1.1803,228.3,False
465,-126.7553,1.1612,224.6,False
466,-126.7551,1.1543,223.3,False
467,-126.7548,1.1329,219.1,False
468,-126.7542,1.1443,221.3,False
469,-126.7536,1.1183,216.3,False
470,-126.7532,1.1619,224.7,False
471,-126.7527,1.1915,230.4,False
472,-126.7519,1.1737,227.0,False
473,-126.7507,1.1781,227.9,False
474,-126.7492,1.1775,227.7,False
475,-126.7478,1.1857,229.3,False
476,-126.7464,1.2022,232.5,False
477,-126.7447,1.1794,228.1,False
478,-126.7431,1.1851,229.2,False
479,-126.7420,1.1943,231.0,False
480,-126.7408,1.1843,229.0,False
481,-126.7391,1.1918,230.5,False
482,-126.7377,1.1983,231.8,False
483,-126.7362,1.1812,228.4,False
484,-126.7346,1.2026,232.6,False
485,-126.7327,1.2390,239.6,False
486,-126.7305,1.2314,238.2,False
487,-126.7280,1.2359,239.0,False
488,-126.7253,1.2423,240.3,False
489,-126.7225,1.2576,243.2,False
490,-126.7196,1.2048,233.0,False
491,-126.7161,1.2004,232.2,False
492,-126.7125,1.2194,235.8,False
493,-126.7087,1.2251,237.0,False
494,-126.7047,1.2115,234.3,False
495,-126.7009,1.1967,231.5,False
496,-126.6973,1.1837,228.9,False
497,-126.6940,1.1681,225.9,False
498,-126.6912,1.1813,228.5,False
499,-126.6890,1.1509,222.6,False
500,-126.6869,1.1888,229.9,False
501,-126.6847,1.2012,232.3,False
502,-126.6823,1.2253,237.0,False
503,-126.6804,1.2316,238.2,False
504,-126.6787,1.2231,236.6,False
505,-126.6776,1.2234,236.6,False
506,-126.6771,1.1930,230.7,False
507,-126.6771,1.1808,228.4,False
508,-126.6776,1.2013,232.3,False
509,-126.6786,1.1499,222.4,False
510,-126.6802,1.1469,221.8,False
511,-126.6820,1.1501,222.4,False
512,-126.6840,1.1358,219.7,False
513,-126.6857,1.1523,222.9,False
514,-126.6878,1.1715,226.6,False
515,-126.6901,1.2086,233.8,False
516,-126.6928,1.2084,233.7,False
517,-126.6959,1.2546,242.6,False
518,-126.6993,1.3010,251.6,False
519,-126.7029,1.3525,261.6,False
520,-126.7065,1.3738,265.7,False
521,-126.7105,1.3536,261.8,False
522,-126.7149,1.3804,267.0,False
523,-126.7191,1.3655,264.1,False
524,-126.7232,1.3936,269.5,False
525,-126.7273,1.3606,263.1,False
526,-126.7314,1.3731,265.6,False
527,-126.7352,1.3700,265.0,False
528,-126.7389,1.3478,260.7,False
529,-126.7426,1.2972,250.9,False
530,-126.7464,1.2618,244.0,False
531,-126.7503,1.2625,244.2,False
532,-126.7538,1.2354,238.9,False
533,-126.7570,1.2084,233.7,False
534,-126.7600,1.2253,237.0,False
535,-126.7624,1.2152,235.0,False
536,-126.7644,1.2245,236.8,False
537,-126.7664,1.1933,230.8,False
538,-126.7683,1.1875,229.7,False
539,-126.7704,1.1705,226.4,False
540,-126.7724,1.1691,226.1,False
541,-126.7743,1.1820,228.6,False
542,-126.7762,1.1844,229.1,False
543,-126.7784,1.2082,233.7,False
544,-126.7803,1.1843,229.1,False
545,-126.7820,1.1818,228.6,False
546,-126.7834,1.1770,227.6,False
547,-126.7848,1.2015,232.4,False
548,-126.7856,1.2139,234.8,False
549,-126.7865,1.1558,223.6,False
550,-126.7873,1.1547,223.3,False
551,-126.7877,1.1335,219.2,False
552,-126.7878,1.1365,219.8,False
553,-126.7882,1.1784,227.9,False
554,-126.7887,1.1595,224.3,False
555,-126.7891,1.1771,227.7,False
556,-126.7893,1.1818,228.6,False
557,-126.7892,1.2024,232.6,False
558,-126.7887,1.2182,235.6,False
559,-126.7880,1.2230,236.5,False
560,-126.7874,1.2324,238.4,False
561,-126.7862,1.2425,240.3,False
562,-126.7848,1.2644,244.6,False
563,-126.7833,1.2918,249.9,False
564,-126.7816,1.2918,249.8,False
565,-126.7797,1.3008,251.6,False
566,-126.7777,1.2631,244.3,False
567,-126.7758,1.2692,245.5,False
568,-126.7736,1.2562,243.0,False
569,-126.7715,1.2306,238.0,False
570,-126.7697,1.2262,237.2,False
571,-126.7683,1.2598,243.6,False
572,-126.7671,1.2318,238.2,False
573,-126.7660,1.2200,236.0,False
574,-126.7645,1.2380,239.4,False
575,-126.7628,1.2119,234.4,False
576,-126.7612,1.1723,226.7,False
577,-126.7594,1.1636,225.0,False
578,-126.7575,1.1440,221.3,False
579,-126.7554,1.1555,223.5,False
580,-126.7533,1.1483,222.1,False
581,-126.7513,1.1645,225.2,False
582,-126.7493,1.1419,220.8,False
583,-126.7474,1.1734,226.9,False
584,-126.7460,1.1841,229.0,False
585,-126.7444,1.2408,240.0,False
586,-126.7431,1.2204,236.0,False
587,-126.7421,1.1877,229.7,False
588,-126.7410,1.2045,233.0,False
589,-126.7400,1.2109,234.2,False
590,-126.7388,1.2111,234.2,False
591,-126.7377,1.2117,234.4,False
592,-126.7369,1.2327,238.4,False
593,-126.7360,1.2186,235.7,False
594,-126.7352,1.1803,228.3,False
595,-126.7342,1.1575,223.9,False
596,-126.7334,1.1552,223.4,False
597,-126.7323,1.1588,224.1,False
598,-126.7314,1.1498,222.4,False
599,-126.7306,1.1448,221.4,False
600,-126.7298,1.1098,214.6,False
601,-126.7290,1.1235,217.3,False
602,-126.7283,1.1393,220.3,False
603,-126.7278,1.1567,223.7,False
604,-126.7274,1.1440,221.3,False
605,-126.7269,1.1631,225.0,False
606,-126.7267,1.1528,223.0,False
607,-126.7263,1.1348,219.5,False
608,-126.7259,1.1365,219.8,False
609,-126.7254,1.1531,223.0,False
610,-126.7248,1.1549,223.4,False
611,-126.7239,1.1497,222.4,False
612,-126.7226,1.1598,224.3,False
613,-126.7213,1.1822,228.6,False
614,-126.7201,1.1970,231.5,False
615,-126.7191,1.1687,226.0,False
616,-126.7180,1.1662,225.6,False
617,-126.7170,1.1693,226.2,False
618,-126.7159,1.1767,227.6,False
619,-126.7148,1.1815,228.5,False
620,-126.7135,1.1722,226.7,False
621,-126.7123,1.1811,228.4,False
622,-126.7111,1.1492,222.3,False
623,-126.7100,1.1552,223.4,False
624,-126.7086,1.1853,229.2,False
625,-126.7070,1.1794,228.1,False
626,-126.7052,1.1666,225.6,False
627,-126.7032,1.2090,233.8,False
628,-126.7010,1.2024,232.6,False
629,-126.6988,1.2309,238.1,False
630,-126.6968,1.2584,243.4,False
631,-126.6945,1.2835,248.2,False
632,-126.6919,1.3123,253.8,False
633,-126.6894,1.3177,254.9,False
634,-126.6867,1.3029,252.0,False
635,-126.6838,1.3435,259.8,False
636,-126.6810,1.2998,251.4,False
637,-126.6785,1.3173,254.8,False
638,-126.6759,1.3043,252.3,False
639,-126.6730,1.3235,256.0,False
640,-126.6701,1.3069,252.8,False
641,-126.6672,1.3530,261.7,False
642,-126.6642,1.3543,261.9,False
643,-126.6609,1.3304,257.3,False
644,-126.6573,1.3215,255.6,False
645,-126.6534,1.2708,245.8,False
646,-126.6491,1.2963,250.7,False
647,-126.6441,1.2842,248.4,False
648,-126.6389,1.2542,242.6,False
649,-126.6340,1.2476,241.3,False
650,-126.6293,1.2110,234.2,False
651,-126.6248,1.1841,229.0,False
652,-126.6204,1.2034,232.7,False
653,-126.6158,1.1955,231.2,False
654,-126.6112,1.1963,231.4,False
655,-126.6068,1.1829,228.8,False
656,-126.6022,1.1849,229.2,False
657,-126.5976,1.1804,228.3,False
658,-126.5930,1.1966,231.4,False
659,-126.5890,1.2026,232.6,False
660,-126.5849,1.1850,229.2,False
661,-126.5808,1.1591,224.2,False
662,-126.5766,1.2064,233.3,False
663,-126.5723,1.1982,231.7,False
664,-126.5680,1.1925,230.6,False
665,-126.5636,1.2023,232.5,False
666,-126.5594,1.1972,231.5,False
667,-126.5552,1.2237,236.7,False
668,-126.5511,1.1846,229.1,False
669,-126.5470,1.1749,227.2,False
670,-126.5428,1.1915,230.4,False
671,-126.5385,1.1771,227.7,False
672,-126.5342,1.2075,233.5,False
673,-126.5305,1.1595,224.3,False
674,-126.5272,1.1419,220.8,False
675,-126.5235,1.1851,229.2,False
676,-126.5200,1.2067,233.4,False
677,-126.5170,1.2203,236.0,False
678,-126.5142,1.2302,237.9,False
679,-126.5115,1.2553,242.8,False
680,-126.5088,1.2748,246.6,False
681,-126.5061,1.2693,245.5,False
682,-126.5035,1.2783,247.2,False
683,-126.5013,1.2627,244.2,False
684,-126.4995,1.3089,253.1,False
685,-126.4978,1.3313,257.5,False
686,-126.4962,1.3303,257.3,False
687,-126.4946,1.3570,262.4,False
688,-126.4932,1.3347,258.1,False
689,-126.4918,1.3621,263.4,False
690,-126.4904,1.3067,252.7,False
691,-126.4891,1.3480,260.7,False
692,-126.4877,1.3567,262.4,False
693,-126.4860,1.3600,263.0,False
694,-126.4843,1.3575,262.5,False
695,-126.4822,1.3594,262.9,False
696,-126.4802,1.4183,274.3,False
697,-126.4781,1.4043,271.6,False
698,-126.4763,1.4133,273.3,False
699,-126.4749,1.3779,266.5,False
700,-126.4736,1.3744,265.8,False
701,-126.4725,1.3493,261.0,False
702,-126.4715,1.3300,257.2,False
703,-126.4704,1.2888,249.3,False
704,-126.4694,1.2908,249.6,False
705,-126.4684,1.2944,250.3,False
706,-126.4675,1.3201,255.3,False
707,-126.4662,1.3215,255.6,False
708,-126.4652,1.2652,244.7,False
709,-126.4642,1.2909,249.7,False
710,-126.4634,1.2681,245.3,False
711,-126.4629,1.2699,245.6,False
712,-126.4628,1.2847,248.5,False
713,-126.4629,1.2799,247.5,False
714,-126.4629,1.2785,247.3,False
715,-126.4630,1.2859,248.7,False
716,-126.4635,1.2707,245.8,False
717,-126.4637,1.2689,245.4,False
718,-126.4642,1.2691,245.5,False
719,-126.4648,1.2527,242.3,False
720,-126.4655,1.2536,242.5,False
721,-126.4660,1.2300,237.9,False
722,-126.4659,1.2506,241.9,False
723,-126.4661,1.2895,249.4,False
724,-126.4663,1.3228,255.8,False
725,-126.4661,1.3263,256.5,False
726,-126.4657,1.2929,250.1,False
727,-126.4653,1.2609,243.9,False
728,-126.4651,1.2621,244.1,False
729,-126.4647,1.2923,249.9,False
730,-126.4644,1.3239,256.1,False
731,-126.4640,1.3554,262.1,False
732,-126.4635,1.3739,265.7,False
